"keywords","label0","label1","label2","label3","label4","label5","label6","label7","label8","label9","label10","label11","label12","label13","label14","label15"
" Lucky it didn't get burnt down during war times","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Always very popular among the tourists","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" The surrounding has been developed for tourism as well","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Often on the TOP recommend thing a to do when in Shanghai","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Impressive and definitely worth a visit","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Lights at night are especially cool","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Shame we couldn't go up the ""bottle opener"" building but it was a cloudy day so not worthwhile","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"We went as a group in the morning to view the river, skyline and old colonial style buildings","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Lots of space during the day and open and clean","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Toilets along the walk","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"At night it gets very crowded as people come for the night view of the buildings which are lit up between 7pm and 9pm","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"We did a night river cruise on a paddle steamer","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Crazy time at boarding","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
" Noisy with promo speakers for photos on deck three","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" You need to pay 10yuan to go forward for a better view as you do get diesel smells at the back and it is noisy from the onboard photo tout","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"You can sit on seats at he side on deck two and that is ok as the boat goes down the river and turns around an comes back","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Trip takes about 50mins","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Great views of the main buildings just from the Bund though","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"TIP- During the day cross the road to, I think, the Bangkok or Thai bank or similar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" It has a great mosaic ceiling entry and is worth a look","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Can photograph but NO flash","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The Bund! The Bund! That's all you ever hear","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" And it's charming with its traditional European style architecture that speaks of a certain era in history","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" It also afford great overs over the super modern skyscrapers across the water","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Pop your head into the Waldorf Hotel to see real opulence","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Amazing little Gem in this huge busy city","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
" Make sure not to miss the world famous Xialongbao the lines can be crazy long but if you are lucky it will be only 30 minutes","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" The place is great in the day time but it really is amazing at night, the illumination make it look magical","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" The Xialongbao is an amazing little Gem absolutely the best if you love dumplings if not skip the long lines","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The buildings glowing with smoke in the rain are also quite amorous feelings","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Because there are a lot of tourists, we should also pay attention to the locals who greet each other in English and Japanese","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Grew up in Shanghai, now reside in Canada","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" We visit here almost every year and the bund is a must","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" We always take our family and friends on the cruise at night to have the best of both sides","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Its incredible to see all the amazing architecture, and with unique lighting","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"We had super fun at day time as much as night time","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  Shanghai at night has a wonderful beauty","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Finding the Garden on your own may be a bit daunting because it is surrounded by gaggles of shops and booths selling and more selling","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  Set your determination and keep looking because it is worth finding","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"  Cost of entry 40 yuan and plan to spend at least an hour","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"Night visit is a Must","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Ferry ride is Awesommee","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"   Not located too far from the spectacularly modern The Bund, these gardens offer a glimpse of the older Shanghai, along with some good photo opportunities, albeit in a crowded atmosphere","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Walked the bund on a Sunday afternoon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Although packed with Mr & Mrs China out for stroll, the views are breathtaking","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Occasional vendor selling cold drinks along the way, you can walk for miles","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Really pretty views at night and worth the long walk to see it from the nearest metro station","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
" Do be aware that a large portion of the lights will switch off at 10pm","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" We were unfortunate to have only arrived at 10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"02pm and to our misfortune, everything on the shanghai tower switched off","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Last (?) From the current series of skyscrapers, you reach the top after several stops with shops and permanent tails; is there a thrill walking on the glass slabs that separate you from the far ground? It depends but for me the most striking is the view of the central well and the golden lights on all floors; view of the ""stripper"", fun","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"If you are interested in city planning and the City of Shanghai this is a fascinating place to visit","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" You will not see discussion of problems, but it is interesting anyway","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" There are also historical pictures of the city along with the large model and higher tech displays","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"This aquarium has a lot of fishes, sea horses, sharks, penguins, crocodiles, water snakes , and much more","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" One of the best aquariums I have seen till date","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Very nicely kept, clean and worth it","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"If you've been around China, you probably at one point or another have stumbled across a garden with a few ponds, koi fish and really nice architecture","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Whilst Yu Gardens delivers all this, it does charge you a fair bit for it","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" We found that it wasn't as peaceful as it was intended to be due to the huge tourist numbers even in low season - the line to get in took about 15 minutes","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Once you're in, you'll find that although its really pretty and calm, it'll only be half an hour before you've seen and appreciated it all","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" If you're travelling around China, definitely try to find a garden or park that doesn't charge and isn't overflowing with tourists like this one","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" If you're only stopping in Shanghai and need things to do, pay these gardens a visit","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"If you’re like me and from/been to Sydney, Australia, then you’ll find that this doesn’t anyhow top the Chinese Garden of Friendship in Darling Harbour","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Do note that outside the actual gardens is a shopping area that you can get decent street food and gifts from","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
" Sitting in Starbucks was a nice way to unwind after fighting all the crowds!","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"We visited Shanghai and of course there is a Yu Garden visit","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" Top garden in the middle of the city","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" A break from hectic Shanghai","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" A nice program many interesting stories of Shanghai can be seen","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Had a 7 hour layover in the way to NZ - decided to take the bullet train to the Bund - had to use a metro too, but managed relatively easily, arrived as the sun was going down and lights coming on the buildings was truly worth seeing","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
